host_total_listings_count;accommodates;bedrooms;beds;price;minimum_nights;maximum_nights;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
1;8;4;4;1800;5;40;49;4.96;4.94;4.86;5.0;5.0;4.8;4.81;0.69
1;7;4;6;1295;5;14;0;;;;;;;;
1;8;4;4;5500;3;1125;14;5.0;5.0;4.71;5.0;5.0;4.93;4.93;0.39
1;6;4;4;1157;2;14;33;4.73;4.82;4.55;4.94;4.97;4.5;4.64;0.4
1;8;4;5;1530;1;1125;35;4.55;4.63;4.16;4.91;4.72;4.81;4.56;0.41
1;8;4;4;1000;3;28;6;4.33;4.83;3.67;5.0;5.0;5.0;4.83;0.17
1;6;4;6;1249;6;1125;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.04
1;6;4;7;2121;3;11;33;4.89;5.0;4.52;5.0;4.96;4.89;4.89;0.39
1;5;4;4;1500;2;20;10;4.44;4.44;4.22;5.0;4.89;4.67;4.44;0.12
1;6;4;4;1586;7;1125;7;5.0;5.0;4.86;4.86;5.0;5.0;5.0;0.08
1;7;4;5;950;3;21;42;4.64;4.68;4.59;4.88;4.9;4.54;4.63;0.5
1;7;4;4;929;3;1125;33;4.97;5.0;4.97;5.0;5.0;4.88;4.91;0.4
1;5;4;4;1414;2;33;31;4.87;4.87;4.84;4.84;4.9;4.77;4.84;0.37
1;8;4;7;900;4;1125;26;4.5;4.77;4.19;5.0;4.96;4.92;4.46;0.31
1;5;4;4;2000;4;1125;14;4.93;4.92;4.69;5.0;5.0;5.0;5.0;0.17
1;5;4;4;800;5;21;32;4.61;4.81;4.23;4.65;4.87;4.8;4.5;0.38
1;6;4;4;1650;5;30;36;4.94;4.86;4.94;4.94;4.97;4.83;4.92;0.59
1;7;4;4;2900;2;1125;25;4.88;4.96;4.84;4.96;5.0;4.84;4.8;0.36
1;8;4;4;2500;4;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.03
1;6;4;4;946;5;14;2;4.5;5.0;4.5;5.0;5.0;5.0;5.0;0.02
1;6;4;4;2500;4;1125;83;4.79;4.84;4.68;4.92;4.91;4.9;4.65;1.01
1;10;4;5;1999;4;90;33;4.73;4.82;4.27;4.88;4.91;4.79;4.73;0.46
1;7;4;4;1150;5;112;15;4.93;5.0;5.0;4.86;5.0;5.0;5.0;0.19
1;7;4;4;3626;3;60;18;4.83;4.83;4.78;5.0;5.0;4.89;4.67;0.23
1;10;4;4;1450;5;14;8;5.0;4.88;4.5;4.88;5.0;4.63;4.75;0.12
1;6;4;4;1250;3;1125;26;4.84;4.8;4.92;4.92;4.96;4.48;4.84;0.35
1;6;4;4;2500;2;14;48;4.89;4.85;4.5;4.89;4.89;4.89;4.78;0.65
1;5;4;4;1000;6;1125;16;4.8;4.87;4.73;4.67;5.0;4.73;4.6;0.26
1;6;4;5;1000;5;1125;19;4.58;4.72;4.61;4.72;4.72;4.94;4.61;0.26
1;6;4;4;1450;4;1125;21;4.71;4.81;4.38;4.95;4.95;4.71;4.57;0.27
1;6;4;6;1300;3;1125;67;4.87;4.93;4.84;4.98;5.0;4.91;4.8;0.88
1;6;4;3;1480;4;1125;39;4.97;4.9;4.95;5.0;5.0;4.87;4.87;0.52
1;6;4;;900;4;1125;4;5.0;5.0;4.75;5.0;5.0;4.75;4.75;0.06
1;6;4;4;4000;4;365;16;4.94;4.94;4.63;4.93;5.0;4.93;4.87;0.23
1;6;4;4;1080;3;1125;45;4.71;4.78;4.33;4.85;4.95;4.83;4.59;0.6
1;5;4;5;1291;1;1125;2;0.0;;;;;;;0.03
1;6;4;6;1400;5;1125;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.12
1;6;4;3;1300;5;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.04
1;6;4;6;800;4;1125;9;4.56;5.0;4.0;5.0;5.0;5.0;4.89;0.13
1;6;4;4;800;4;1125;0;;;;;;;;
1;5;4;2;1300;7;50;8;4.88;5.0;4.88;5.0;5.0;5.0;4.63;0.13
1;8;4;4;1400;5;30;10;4.7;4.7;4.6;4.9;5.0;5.0;5.0;0.17
1;6;4;3;1500;4;1125;14;5.0;4.93;5.0;5.0;5.0;4.64;4.93;0.23
1;8;4;4;1000;5;1125;21;4.9;4.9;4.71;4.95;5.0;4.71;4.86;0.29
1;6;4;5;1200;2;25;60;4.98;4.97;5.0;4.98;5.0;4.93;4.87;0.82
1;6;4;7;1900;5;50;7;4.86;4.86;4.57;4.86;4.86;4.71;4.71;0.12
1;9;4;6;1000;5;21;6;4.17;4.83;4.17;5.0;5.0;4.67;4.33;0.08
1;6;4;4;1400;3;14;17;4.94;4.94;4.88;5.0;5.0;4.5;4.8;0.25
1;7;4;5;1490;5;1125;57;4.88;4.86;4.68;4.96;5.0;4.57;4.59;1.19
1;8;4;4;1150;5;1125;4;5.0;4.75;4.5;5.0;5.0;4.5;4.75;0.06
1;6;4;4;7311;2;17;2;4.5;5.0;5.0;5.0;4.5;5.0;4.5;0.03
1;6;4;5;1200;7;30;22;4.62;4.6;4.57;4.9;5.0;4.65;4.75;0.31
1;6;4;4;1600;4;26;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.02
1;7;4;3;633;90;1125;3;4.67;4.0;4.67;5.0;5.0;4.33;4.67;0.08
1;6;4;6;1250;5;21;10;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.15
1;6;4;3;1480;5;21;9;4.75;5.0;4.38;5.0;5.0;4.71;4.86;0.13
1;8;4;5;550;3;20;17;4.82;4.71;4.82;4.75;4.94;4.69;4.75;0.29
1;8;4;5;1000;2;1125;25;4.33;4.79;3.88;4.88;4.92;4.71;4.5;0.4
1;8;4;8;1600;7;365;4;5.0;5.0;5.0;5.0;5.0;5.0;4.75;0.07
1;6;4;6;1471;50;1125;10;5.0;5.0;4.9;4.7;5.0;4.9;5.0;0.21
1;7;4;4;1500;2;14;15;5.0;5.0;4.93;5.0;5.0;4.87;4.93;0.31
1;5;4;4;1200;4;1125;15;5.0;5.0;4.73;5.0;5.0;5.0;4.86;0.23
1;8;4;8;2500;2;19;3;4.67;5.0;4.67;5.0;5.0;4.0;5.0;0.05
1;4;4;4;766;5;1125;7;4.71;4.86;4.86;4.86;5.0;4.86;4.71;0.11
1;6;4;4;2050;5;21;8;5.0;4.88;4.88;5.0;5.0;5.0;4.63;0.23
1;10;4;10;2100;3;14;44;4.95;4.93;4.77;4.98;5.0;4.65;4.77;0.7
1;5;4;4;879;2;1125;32;4.9;4.97;4.71;4.84;4.97;4.87;4.77;0.51
1;5;4;4;1400;3;14;11;4.73;4.82;4.64;5.0;4.9;4.7;4.9;0.18
1;7;4;4;1200;2;1125;16;4.94;5.0;4.94;5.0;4.94;4.56;4.88;0.3
1;10;4;8;1800;3;1125;9;4.78;4.56;4.78;4.89;4.78;4.33;4.67;0.14
1;6;4;6;1100;14;65;5;5.0;5.0;4.5;5.0;5.0;5.0;5.0;0.08
1;8;4;5;862;13;13;0;;;;;;;;
1;8;4;4;1478;5;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.04
1;7;4;7;1116;3;1125;10;4.78;4.67;4.78;5.0;4.89;4.78;4.78;0.17
1;6;4;4;1650;5;1125;1;4.0;5.0;5.0;5.0;4.0;4.0;4.0;0.03
1;7;4;4;1800;3;30;47;4.76;4.73;4.82;4.98;5.0;4.89;4.7;0.78
1;7;4;3;3500;2;14;14;4.86;4.92;4.93;5.0;5.0;4.93;4.57;0.24
1;7;4;5;1299;4;1125;16;4.88;4.94;4.81;5.0;5.0;4.69;4.88;0.27
1;6;4;4;1250;5;8;8;4.71;4.71;4.43;4.43;4.57;4.71;4.71;0.17
1;5;4;5;967;5;22;8;5.0;5.0;4.63;5.0;5.0;5.0;4.88;0.14
1;5;4;3;893;5;13;6;4.83;5.0;4.67;5.0;5.0;4.83;4.83;0.1
1;5;4;4;1450;5;14;3;4.33;4.67;4.0;5.0;5.0;5.0;4.33;0.09
1;9;4;7;1771;4;1125;17;4.82;4.71;4.59;4.82;4.65;4.76;4.47;0.35
1;6;4;4;750;7;1125;12;4.91;5.0;5.0;4.91;4.91;4.45;4.91;0.21
1;4;4;8;1100;6;21;11;5.0;4.82;4.73;5.0;5.0;4.82;5.0;0.2
1;4;4;4;1100;5;15;27;4.92;4.92;4.85;5.0;5.0;5.0;4.84;0.47
1;4;4;3;1214;3;1125;10;4.9;5.0;4.7;5.0;5.0;4.8;4.9;0.2
1;6;4;4;1292;4;1125;7;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.12
1;6;4;4;1050;4;1125;4;4.75;5.0;4.5;5.0;5.0;4.75;5.0;0.11
1;8;4;4;1800;14;21;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.06
1;4;4;6;1179;2;49;49;4.8;4.78;4.74;4.89;4.93;4.89;4.78;0.92
1;5;4;5;1200;5;14;3;4.67;4.33;4.0;5.0;5.0;5.0;5.0;0.09
1;7;4;5;1700;3;21;13;5.0;5.0;5.0;5.0;5.0;4.92;4.67;0.26
1;5;4;5;848;7;42;8;4.63;4.63;4.25;4.75;4.75;4.75;4.5;0.17
1;5;4;4;1500;3;7;5;4.8;4.8;5.0;4.8;5.0;5.0;4.6;0.1
1;7;4;6;1500;6;20;20;5.0;5.0;5.0;4.9;4.95;4.65;4.9;0.4
1;7;4;4;1060;5;1125;5;5.0;5.0;5.0;4.8;5.0;4.8;4.8;0.11
1;8;4;4;1800;2;1125;8;4.88;4.88;5.0;5.0;5.0;4.88;4.88;0.16
1;5;4;12;2000;5;1125;12;4.9;4.9;4.8;4.9;4.8;4.9;4.9;0.24
1;5;4;4;1500;2;40;7;5.0;5.0;5.0;5.0;5.0;4.83;5.0;0.14
1;8;4;8;1611;2;8;16;4.81;4.94;4.56;5.0;4.94;4.5;4.63;0.35
1;9;4;4;2000;2;21;12;4.92;4.92;4.75;4.83;5.0;4.92;4.67;0.25
1;6;4;4;825;4;1125;4;4.75;5.0;4.5;5.0;5.0;4.75;4.5;0.09
1;5;4;4;700;5;1125;7;4.86;5.0;5.0;5.0;5.0;4.71;5.0;0.15
1;6;4;4;1450;6;14;5;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.11
1;5;4;4;1000;4;1125;18;4.59;4.78;4.83;5.0;5.0;4.56;4.61;0.38
1;6;4;4;1067;7;14;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.02
1;5;4;4;1450;2;10;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.09
1;8;4;4;1000;2;12;5;4.25;5.0;3.75;5.0;5.0;5.0;4.5;0.11
1;10;4;5;2295;5;1124;7;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.15
1;8;4;5;1000;4;1125;17;4.88;4.94;4.44;5.0;5.0;4.88;4.88;0.36
1;6;4;4;1350;4;21;14;4.29;4.64;4.07;4.71;4.79;4.79;4.43;0.3
1;5;4;5;1000;4;30;23;4.52;4.78;4.39;4.78;4.91;4.87;4.48;0.49
1;5;4;6;1400;3;24;11;4.73;4.91;4.73;4.82;4.91;4.82;4.64;0.23
1;6;4;6;1000;3;1125;6;5.0;4.83;4.67;5.0;5.0;5.0;4.83;0.13
1;6;4;4;900;3;1125;6;5.0;5.0;5.0;5.0;5.0;4.83;4.83;0.16
1;7;4;3;1193;6;1125;11;4.82;4.91;4.82;5.0;5.0;4.91;4.91;0.25
1;8;4;4;1130;2;1125;30;4.83;4.83;4.47;4.9;4.9;4.57;4.73;0.85
1;6;4;7;1200;4;1125;3;5.0;4.67;4.67;5.0;5.0;4.67;4.33;0.07
1;8;4;4;1560;1;1125;16;5.0;5.0;5.0;4.88;5.0;5.0;4.88;0.37
1;5;4;3;2650;5;21;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.08
1;7;4;6;1700;5;1125;4;4.5;4.5;4.5;5.0;5.0;4.75;4.5;0.11
1;6;4;4;850;5;1125;2;4.5;4.5;5.0;5.0;5.0;5.0;5.0;0.05
1;5;4;4;1030;2;1125;93;4.8;4.92;4.64;4.95;4.93;4.8;4.77;2.18
1;5;4;4;1400;4;1125;6;4.83;4.83;4.67;5.0;5.0;4.83;5.0;0.16
1;6;4;4;2200;3;21;5;5.0;5.0;5.0;5.0;5.0;4.8;5.0;0.13
1;10;4;8;1200;4;20;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.1
1;5;4;8;1150;4;7;0;;;;;;;;
1;6;4;3;2500;4;1125;6;5.0;5.0;5.0;5.0;5.0;5.0;4.8;0.16
1;6;4;5;1352;4;20;2;5.0;4.5;5.0;5.0;5.0;5.0;5.0;0.06
1;8;4;8;1790;6;1125;9;5.0;4.89;5.0;4.89;5.0;5.0;5.0;0.24
1;6;4;4;1500;3;15;1;4.0;4.0;5.0;5.0;5.0;4.0;3.0;0.03
1;6;4;5;1010;2;14;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.04
1;6;4;4;1000;3;10;4;4.67;5.0;4.0;5.0;5.0;4.67;4.67;0.11
1;6;4;6;1295;5;14;0;;;;;;;;
1;6;4;6;1700;2;25;15;4.93;5.0;4.8;5.0;5.0;4.87;4.87;0.42
1;7;4;5;1100;4;16;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.12
1;8;4;3;2500;4;21;7;4.86;5.0;4.71;5.0;5.0;5.0;4.86;0.2
1;4;4;4;1000;5;1125;4;4.75;4.75;4.5;5.0;5.0;4.75;5.0;0.11
1;8;4;4;1250;5;1125;9;4.89;4.89;4.44;5.0;5.0;4.89;5.0;0.26
1;6;4;4;2000;4;30;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.03
1;7;4;4;1934;5;21;0;;;;;;;;
1;6;4;4;1500;6;14;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.03
1;10;4;5;2000;3;14;2;5.0;5.0;4.5;5.0;5.0;5.0;4.5;0.06
1;9;4;5;3523;2;1125;24;4.7;4.78;4.52;4.87;4.87;4.87;4.65;0.68
1;8;4;4;1500;5;1125;6;4.83;4.83;4.17;5.0;5.0;5.0;4.83;0.17
1;6;4;4;1500;3;7;1;3.0;5.0;2.0;5.0;5.0;5.0;3.0;0.03
1;7;4;4;1300;5;7;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.21
1;5;4;5;1599;2;30;6;4.67;5.0;4.67;4.83;4.83;4.67;4.5;0.18
1;5;4;3;2450;4;7;3;5.0;5.0;5.0;4.33;5.0;5.0;5.0;0.1
1;6;4;5;975;10;1125;7;5.0;4.86;4.86;5.0;5.0;4.71;5.0;0.22
1;9;4;3;2224;4;21;4;5.0;5.0;5.0;5.0;5.0;5.0;4.5;0.14
1;6;4;6;14000;60;60;0;;;;;;;;
1;6;4;4;1050;7;30;0;;;;;;;;
1;7;4;3;1714;2;20;0;;;;;;;;
1;6;4;3;2000;5;14;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.17
1;8;4;4;1500;6;21;4;5.0;5.0;4.75;5.0;5.0;4.75;5.0;0.4
1;6;4;4;2000;7;21;0;;;;;;;;
1;4;4;3;600;1;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.09
1;6;4;5;1500;4;12;4;5.0;5.0;5.0;5.0;5.0;4.75;4.75;0.18
1;8;4;8;1000;6;1125;4;5.0;5.0;4.5;5.0;5.0;5.0;5.0;0.18
1;8;4;4;3800;2;1125;8;4.88;4.88;4.75;4.88;4.75;5.0;4.38;0.8
1;6;4;4;1600;4;7;3;5.0;5.0;4.67;5.0;5.0;5.0;4.67;0.28
1;8;4;5;2000;5;30;0;;;;;;;;
1;5;4;3;1614;3;20;4;5.0;5.0;4.75;5.0;5.0;4.75;5.0;1.79
1;6;4;4;2143;6;1125;1;5.0;5.0;4.0;5.0;5.0;5.0;5.0;0.11
1;8;4;4;1600;5;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.1
1;8;4;6;2180;4;1125;4;4.75;4.5;4.75;5.0;5.0;5.0;4.75;0.43
1;6;4;4;2450;2;28;0;;;;;;;;
1;8;4;8;1500;5;27;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.2
1;8;4;7;900;1;7;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.09
1;6;4;6;1300;5;14;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.19
1;6;4;4;1000;3;7;3;4.67;4.67;4.33;5.0;4.67;3.67;4.67;0.3
1;8;4;4;2000;5;30;0;;;;;;;;
1;10;4;6;5215;2;365;10;4.5;4.5;4.7;4.8;4.5;4.7;4.5;1.81
1;7;4;4;1200;4;28;0;;;;;;;;
1;6;4;4;986;5;365;1;5.0;5.0;4.0;5.0;4.0;4.0;5.0;0.71
1;5;4;4;1050;6;13;0;;;;;;;;
1;5;4;4;2164;3;30;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.82
1;8;4;4;3800;5;365;0;;;;;;;;
1;10;4;5;5545;2;365;0;;;;;;;;
1;8;4;4;1400;5;365;0;;;;;;;;
1;5;4;4;950;3;365;0;;;;;;;;
1;8;4;4;5585;2;365;0;;;;;;;;
1;7;4;4;2200;4;365;0;;;;;;;;
1;5;4;4;900;6;45;0;;;;;;;;
1;9;4;5;1843;5;365;0;;;;;;;;
1;7;4;4;660;6;30;0;;;;;;;;
1;7;4;7;1700;4;1125;8;4.63;4.88;4.5;4.88;4.88;4.75;4.63;0.23
1;6;4;6;1550;3;8;9;4.67;4.78;4.44;5.0;4.88;4.75;4.63;0.11
1;6;4;5;1350;6;1125;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.09
1;5;4;4;750;4;30;10;4.7;4.9;4.9;4.8;4.6;4.5;4.8;0.12
10;6;3;3;2113;1;1125;21;4.86;4.95;4.62;4.81;4.81;4.81;4.67;0.46
10;4;3;3;1443;1;1125;0;;;;;;;;
10;5;3;3;1220;1;1125;0;;;;;;;;
10;6;3;4;1443;1;1125;3;5.0;5.0;4.33;5.0;5.0;5.0;4.33;0.06
10;4;3;3;1123;1;1125;1;3.0;4.0;4.0;2.0;4.0;5.0;4.0;0.02
10;6;3;3;1644;1;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.03
10;4;3;3;1205;1;1125;1;4.0;5.0;5.0;5.0;5.0;5.0;5.0;0.05
10;6;3;5;2009;1;1125;6;4.33;4.5;4.0;4.33;4.67;5.0;4.83;0.13
10;6;3;4;1302;1;1125;4;3.0;3.0;3.25;4.25;3.5;4.25;3.25;0.11
10;4;3;3;1406;1;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.1
10;4;3;3;1562;1;1125;0;;;;;;;;
10;6;3;3;2068;1;1125;0;;;;;;;;
10;6;3;2;1406;1;1125;3;4.33;3.67;4.0;5.0;4.67;4.67;3.67;0.09
10;5;3;3;1466;1;1125;1;4.0;5.0;5.0;5.0;5.0;4.0;4.0;0.02
10;6;3;5;1443;1;1125;3;5.0;4.67;5.0;4.33;5.0;5.0;5.0;0.09
10;5;3;3;1480;1;1125;0;;;;;;;;
10;5;3;4;1332;1;1125;0;;;;;;;;
10;4;3;3;1376;1;1125;0;;;;;;;;
10;5;3;3;1466;1;1125;0;;;;;;;;
10;6;3;3;1637;1;1125;0;;;;;;;;
10;5;3;4;1369;1;1125;0;;;;;;;;
10;4;3;3;1220;1;1125;1;5.0;5.0;4.0;5.0;5.0;5.0;5.0;0.03
10;5;3;3;1607;1;1125;0;;;;;;;;
10;6;3;4;1570;1;1125;0;;;;;;;;
5;6;3;3;1570;1;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.03
5;5;3;3;1086;1;1125;1;5.0;5.0;5.0;5.0;5.0;4.0;4.0;0.03
5;5;3;4;1287;1;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.1
5;5;3;3;1406;1;1125;2;4.0;4.5;5.0;5.0;5.0;4.5;4.5;0.05
5;4;3;3;1369;1;1125;1;5.0;5.0;5.0;4.0;2.0;5.0;5.0;0.03
5;5;3;3;1324;1;1125;0;;;;;;;;
5;6;3;4;1369;1;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.03
5;6;3;3;1406;1;1125;6;4.83;5.0;4.67;5.0;4.83;5.0;4.83;0.17
5;4;3;3;1562;1;1125;0;;;;;;;;
5;4;3;3;1525;1;1125;0;;;;;;;;
5;5;3;4;1042;1;1125;2;4.5;5.0;4.0;4.0;5.0;5.0;4.5;0.07
5;3;3;3;1086;1;1125;0;;;;;;;;
5;6;3;3;1324;1;1125;1;4.0;5.0;5.0;5.0;5.0;4.0;4.0;0.1
5;5;3;4;1488;1;1125;0;;;;;;;;
5;5;3;3;1689;1;1125;0;;;;;;;;
5;6;3;4;2373;1;1125;0;;;;;;;;
5;6;3;3;2291;1;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;4.5;2.0
40;8;3;5;2727;1;1125;8;4.75;4.88;4.63;5.0;4.88;5.0;4.75;1.05
40;8;3;5;2945;1;1125;5;5.0;4.6;4.6;4.8;5.0;5.0;4.6;1.39
40;8;3;5;2920;1;1125;11;4.45;4.82;4.64;4.82;4.27;5.0;4.55;1.46
40;8;3;4;2377;1;1125;4;4.25;4.5;4.25;3.75;4.25;5.0;4.25;1.05
40;9;3;5;2571;1;1125;31;4.55;4.61;4.32;4.77;4.35;4.97;4.45;1.01
40;8;3;4;1340;1;1125;9;4.38;4.5;4.13;4.5;3.75;4.75;4.25;0.3
40;7;3;4;1513;1;1125;8;3.63;4.0;4.0;4.75;3.63;4.13;4.0;0.43
40;7;3;4;1513;1;1125;4;4.25;3.75;4.0;4.0;3.75;4.5;4.0;0.14
40;7;3;4;1513;1;1125;0;;;;;;;;
40;7;3;4;1513;1;1125;7;4.86;5.0;4.71;4.71;4.57;4.71;4.71;1.27
40;5;3;3;1868;1;1125;1;5.0;5.0;5.0;4.0;4.0;4.0;5.0;0.03
40;8;3;5;1615;1;1125;6;4.67;5.0;5.0;5.0;5.0;4.17;4.83;0.21
40;8;3;4;2370;1;1125;16;4.69;4.75;4.38;4.38;4.5;4.88;4.69;0.57
40;8;3;4;2370;1;1125;15;4.47;4.8;4.53;4.6;4.33;4.67;4.53;0.68
40;8;3;4;2036;1;1125;17;4.12;4.53;4.12;4.53;3.88;5.0;4.12;0.93
40;6;3;5;1684;1;1125;2;4.5;4.5;5.0;4.5;4.5;5.0;4.0;1.03
40;8;3;4;3039;1;1125;12;4.75;4.67;4.5;4.5;4.67;4.92;4.67;1.29
40;8;3;4;3068;1;1125;7;4.43;4.57;4.29;3.86;4.29;5.0;4.43;0.63
40;6;3;3;1888;1;1125;1;3.0;4.0;4.0;3.0;3.0;3.0;4.0;0.86
40;8;3;5;2727;1;1125;17;4.29;4.53;4.53;4.53;3.94;5.0;4.24;1.44
40;8;3;4;1660;1;1125;0;;;;;;;;
40;6;3;6;1771;3;1125;0;;;;;;;;
40;5;3;5;1489;3;1125;6;4.83;4.83;4.33;4.5;5.0;5.0;4.5;0.27
40;6;3;6;1488;1;1125;0;;;;;;;;
40;6;3;6;1488;1;1125;1;5.0;5.0;5.0;2.0;5.0;5.0;4.0;0.03
40;7;3;7;1488;1;1125;0;;;;;;;;
40;6;3;6;1488;1;1125;0;;;;;;;;
40;6;3;6;1488;1;1125;0;;;;;;;;
40;6;3;6;1488;1;1125;0;;;;;;;;
40;6;3;6;1488;1;1125;0;;;;;;;;
40;6;3;6;1488;1;1125;0;;;;;;;;
40;6;3;6;1838;1;1125;0;;;;;;;;
40;5;3;5;1488;1;1125;0;;;;;;;;
40;7;3;7;1488;1;1125;0;;;;;;;;
40;5;3;5;1488;1;1125;0;;;;;;;;
40;6;3;6;1384;1;1125;0;;;;;;;;
40;6;3;6;1488;1;365;0;;;;;;;;
40;6;3;6;1488;1;365;0;;;;;;;;
40;6;3;6;1488;1;365;0;;;;;;;;
40;6;3;6;1488;1;365;0;;;;;;;;
40;6;3;6;789;1;365;2;3.5;4.0;3.5;3.0;3.0;4.5;3.5;0.21
40;6;3;6;729;1;365;0;;;;;;;;
40;6;3;6;1488;1;365;0;;;;;;;;
40;6;3;6;1488;1;365;0;;;;;;;;
40;6;3;6;1488;1;365;0;;;;;;;;
40;6;3;6;1488;1;365;0;;;;;;;;
40;6;3;6;1488;1;365;0;;;;;;;;
40;7;3;7;1488;1;365;0;;;;;;;;
40;8;3;8;945;1;365;0;;;;;;;;
40;6;3;6;1488;1;365;0;;;;;;;;
40;7;3;7;1488;1;365;0;;;;;;;;
25;6;3;5;3079;2;1125;74;4.26;4.38;3.81;4.85;4.53;4.9;4.18;1.73
25;6;3;3;2911;2;1125;28;4.86;4.96;4.89;5.0;4.96;4.96;4.82;1.22
20;8;3;4;5887;2;180;62;4.69;4.69;4.48;4.85;4.77;4.97;4.63;2.82
20;6;3;3;4730;2;1125;77;4.19;4.38;4.12;4.82;4.52;4.83;4.25;3.5
20;8;3;5;5009;2;1125;36;4.25;4.44;4.33;4.53;4.36;4.83;4.56;1.76
20;7;3;4;4870;2;999;66;4.29;4.35;4.09;4.74;4.74;4.94;4.32;3.43
20;10;3;4;5226;2;999;70;4.2;4.24;4.16;4.76;4.59;4.89;4.29;3.58
20;5;3;3;3484;2;1125;33;3.88;3.97;3.61;4.7;4.7;4.88;4.06;2.53
13;8;3;6;3669;1;363;46;4.89;4.76;4.85;4.96;4.91;4.96;4.67;1.43
13;8;3;5;3795;1;1125;24;4.38;4.42;4.54;4.54;4.83;4.92;4.33;1.19
12;9;3;6;3795;1;750;155;4.67;4.81;4.62;4.84;4.86;4.88;4.59;1.91
12;6;3;4;2470;1;1125;127;4.6;4.65;4.65;4.83;4.83;4.86;4.49;1.79
11;7;3;4;2670;2;1125;21;4.71;4.81;4.76;4.86;4.9;5.0;4.52;0.52
11;4;3;3;795;3;7;80;4.45;4.69;4.36;4.54;4.6;4.91;4.49;2.09
11;6;3;3;1431;3;60;63;4.54;4.48;4.14;4.54;4.41;5.0;4.46;1.81
11;6;3;3;1139;3;1125;48;4.38;4.67;4.17;4.58;4.56;4.96;4.54;1.41
9;8;3;4;2446;1;1120;199;4.79;4.87;4.87;4.85;4.82;4.95;4.63;3.54
9;8;3;4;3946;1;1120;183;4.91;4.92;4.97;4.87;4.87;4.95;4.58;3.52
9;8;3;3;3045;1;1125;41;4.8;4.85;4.83;4.93;4.95;4.98;4.85;0.9
9;8;3;3;3045;1;1125;32;4.81;4.78;4.88;4.84;4.81;4.91;4.78;0.89
9;7;3;4;4882;2;999;4;5.0;5.0;5.0;5.0;5.0;5.0;4.75;4.0
7;6;3;3;1037;3;1125;3;5.0;5.0;5.0;4.67;5.0;4.67;4.67;0.09
6;7;3;7;4055;1;1125;69;4.47;4.36;4.26;4.91;4.89;4.91;4.27;1.05
6;8;3;6;2723;4;365;9;4.89;4.89;4.89;5.0;4.89;5.0;4.44;0.32
6;8;3;6;3429;1;365;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;3.0
5;6;3;3;750;2;365;5;4.8;5.0;4.0;5.0;5.0;4.8;5.0;0.14
4;4;3;3;1000;4;28;20;4.82;4.88;4.88;4.88;4.65;4.59;4.76;0.21
4;4;3;3;743;7;14;54;4.87;4.94;4.83;4.94;4.96;4.87;4.81;0.65
4;7;3;5;2400;3;1125;50;4.8;4.92;4.74;4.96;5.0;4.58;4.78;0.6
4;6;3;6;800;1;1125;8;4.38;4.75;4.5;4.88;4.88;4.88;4.5;0.11
4;10;3;9;1946;3;1125;74;4.74;4.79;4.75;4.88;4.9;4.62;4.64;1.19
4;4;3;3;2114;1;1125;217;4.76;4.8;4.76;4.67;4.94;4.51;4.6;3.4
