Road name;Road Number;Type;m2;Build Year;ZipCode;City;Date of Sale;Type of Sale;Price
Brønlunds Alle  ;19;Villa;111;1912;2900;Hellerup;02-01-12;Alm. Salg;3600000
Brønlunds Alle  ;16;Villa;159;1933;2900;Hellerup;02-08-10;Alm. Salg;4175000
Blidahpark  ;9;Lejlighed;78;1933;2900;Hellerup;10-06-13;Alm. Salg;1925000
Blidahpark  ;9;Lejlighed;78;1933;2900;Hellerup;09-01-13;Alm. Salg;2000000
Blidahpark  ;8;Lejlighed;112;1934;2900;Hellerup;06-04-15;Alm. Salg;4150000
Blidahpark  ;8;Lejlighed;117;1934;2900;Hellerup;19-03-14;Alm. Salg;3520000
Blidahpark  ;7;Lejlighed;82;1933;2900;Hellerup;06-04-11;Alm. Salg;2400000
Blidahpark  ;7;Lejlighed;78;1933;2900;Hellerup;11-06-12;Alm. Salg;2150000
Blidahpark  ;7;Lejlighed;78;1933;2900;Hellerup;07-09-10;Alm. Salg;2365000
Blidahpark  ;6;Lejlighed;95;1933;2900;Hellerup;28-10-14;Alm. Salg;3850000
Blidahpark  ;6;Lejlighed;91;1933;2900;Hellerup;09-02-10;Alm. Salg;2175000
Blidahpark  ;44;Lejlighed;79;1934;2900;Hellerup;19-11-10;Alm. Salg;2200000
Blidahpark  ;42;Lejlighed;78;1934;2900;Hellerup;26-05-11;Alm. Salg;2250000
Blidahpark  ;42;Lejlighed;78;1934;2900;Hellerup;11-04-11;Alm. Salg;2400000
Blidahpark  ;42;Lejlighed;78;1934;2900;Hellerup;17-05-10;Alm. Salg;2295000
Blidahpark  ;40;Lejlighed;129;1934;2900;Hellerup;26-05-11;Alm. Salg;4750000
Blidahpark  ;4;Lejlighed;91;1933;2900;Hellerup;23-04-12;Alm. Salg;2850000
Blidahpark  ;4;Lejlighed;95;1933;2900;Hellerup;11-01-13;Alm. Salg;2600000
Blidahpark  ;38;Lejlighed;79;1934;2900;Hellerup;30-07-12;Alm. Salg;2110000
Blidahpark  ;38;Lejlighed;80;1934;2900;Hellerup;30-04-15;Alm. Salg;3180000
Blidahpark  ;38;Lejlighed;80;1934;2900;Hellerup;01-07-10;Alm. Salg;2500000
Blidahpark  ;37;Lejlighed;104;1934;2900;Hellerup;06-01-14;Alm. Salg;3650000
Blidahpark  ;36;Lejlighed;78;1934;2900;Hellerup;29-04-15;Alm. Salg;2650000
Blidahpark  ;36;Lejlighed;78;1934;2900;Hellerup;12-03-12;Alm. Salg;2750000
Blidahpark  ;34;Lejlighed;129;1934;2900;Hellerup;10-06-15;Alm. Salg;5870000
Blidahpark  ;34;Lejlighed;129;1934;2900;Hellerup;11-02-10;Alm. Salg;4250000
Blidahpark  ;33;Lejlighed;90;1934;2900;Hellerup;02-08-11;Alm. Salg;2895000
Blidahpark  ;33;Lejlighed;91;1934;2900;Hellerup;06-02-15;Fam. Salg;792646
Blidahpark  ;32;Lejlighed;101;1934;2900;Hellerup;24-02-15;Alm. Salg;4100000
Blidahpark  ;32;Lejlighed;105;1934;2900;Hellerup;03-09-10;Alm. Salg;3450000
Blidahpark  ;32;Lejlighed;101;1934;2900;Hellerup;15-01-10;Alm. Salg;3495000
Blidahpark  ;32;Lejlighed;105;1934;2900;Hellerup;23-02-11;Alm. Salg;3610000
Blidahpark  ;31;Lejlighed;95;1934;2900;Hellerup;04-06-10;Alm. Salg;2750000
Blidahpark  ;30;Lejlighed;101;1934;2900;Hellerup;30-06-15;Alm. Salg;4150000
Blidahpark  ;30;Lejlighed;139;1934;2900;Hellerup;04-07-14;Alm. Salg;5450000
Blidahpark  ;30;Lejlighed;101;1934;2900;Hellerup;20-12-13;Alm. Salg;3410000
Blidahpark  ;30;Lejlighed;139;1934;2900;Hellerup;23-04-11;Alm. Salg;4750000
Blidahpark  ;3;Lejlighed;91;1934;2900;Hellerup;12-03-10;Alm. Salg;2700000
Blidahpark  ;3;Lejlighed;91;1934;2900;Hellerup;14-05-14;Alm. Salg;3700000
Blidahpark  ;27;Lejlighed;105;1934;2900;Hellerup;30-01-14;Alm. Salg;3475000
Blidahpark  ;27;Lejlighed;107;1934;2900;Hellerup;25-03-10;Alm. Salg;2575000
Blidahpark  ;26;Lejlighed;63;1934;2900;Hellerup;14-06-15;Alm. Salg;2350000
Blidahpark  ;26;Lejlighed;63;1934;2900;Hellerup;18-08-14;Alm. Salg;1925000
Blidahpark  ;26;Lejlighed;60;1934;2900;Hellerup;29-07-14;Alm. Salg;2050000
Blidahpark  ;25;Lejlighed;57;1933;2900;Hellerup;27-09-10;Fam. Salg;1011659
Blidahpark  ;25;Lejlighed;50;1933;2900;Hellerup;29-05-15;Alm. Salg;1775000
Blidahpark  ;25;Lejlighed;53;1933;2900;Hellerup;14-05-13;Alm. Salg;1000000
Blidahpark  ;25;Lejlighed;58;1933;2900;Hellerup;28-04-10;Alm. Salg;1250000
Blidahpark  ;25;Lejlighed;57;1933;2900;Hellerup;04-03-14;Alm. Salg;2160000
Blidahpark  ;24;Lejlighed;61;1934;2900;Hellerup;24-03-15;Alm. Salg;2395000
Blidahpark  ;24;Lejlighed;61;1934;2900;Hellerup;30-04-12;Alm. Salg;1450000
Blidahpark  ;24;Lejlighed;61;1934;2900;Hellerup;31-08-11;Alm. Salg;1320000
Baunegårdsvej  ;87;Villa;196;1969;2900;Hellerup;24-06-15;Alm. Salg;8900000
Baunegårdsvej  ;81A;Villa;134;2013;2900;Hellerup;05-07-13;Alm. Salg;3000000
Baunegårdsvej  ;81;Villa;293;1929;2900;Hellerup;03-05-11;Alm. Salg;11000000
Baunegårdsvej  ;75A;Lejlighed;176;1893;2900;Hellerup;05-12-14;Alm. Salg;6500000
Bernstorffsvej  ;96;Lejlighed;99;1897;2900;Hellerup;17-06-13;Alm. Salg;2625000
Bernstorffsvej  ;93A;Lejlighed;160;1935;2900;Hellerup;22-03-11;Alm. Salg;8750000
Bernstorffsvej  ;93A;Lejlighed;253;1935;2900;Hellerup;22-03-11;Alm. Salg;8750000
Bernstorffsvej  ;93;Villa;256;1930;2900;Hellerup;02-09-13;Fam. Salg;5312500
Bernstorffsvej  ;90;Villa;136;1912;2900;Hellerup;30-11-11;Alm. Salg;7400000
Bernstorffsvej  ;83;Villa;216;1899;2900;Hellerup;02-07-10;Andet;3375000
Bernstorffsvej  ;72;Villa;168;1904;2900;Hellerup;07-02-11;Fam. Salg;2640276
Bernstorffsvej  ;71B;Lejlighed;82;1936;2900;Hellerup;15-07-13;Alm. Salg;2495000
Bernstorffsvej  ;71A;Lejlighed;99;1936;2900;Hellerup;29-04-13;Alm. Salg;2595000
Bernstorffsvej  ;69B;Lejlighed;88;1936;2900;Hellerup;02-08-12;Alm. Salg;1800000
Bernstorffsvej  ;69B;Lejlighed;86;1936;2900;Hellerup;03-05-10;Alm. Salg;1900000
Bernstorffsvej  ;69A;Lejlighed;81;1936;2900;Hellerup;11-07-12;Alm. Salg;2250000
Bernstorffsvej  ;47;Villa;294;1934;2900;Hellerup;31-01-14;Alm. Salg;10200000
Bernstorffsvej  ;4;Villa;189;1934;2900;Hellerup;13-08-10;Alm. Salg;4200000
Bernstorffsvej  ;35;Lejlighed;258;1933;2900;Hellerup;13-03-11;Alm. Salg;5000000
Bernstorffsvej  ;30B;Rækkehus;166;1980;2900;Hellerup;06-09-12;Alm. Salg;3800000
Bernstorffsvej  ;29;Rækkehus;160;1936;2900;Hellerup;28-09-11;Alm. Salg;4150000
Bernstorffsvej  ;16;Villa;180;1934;2900;Hellerup;26-04-10;Alm. Salg;4550000
Bernstorffsvej  ;15;Villa;178;1936;2900;Hellerup;29-11-12;Fam. Salg;4400000
Bernstorffsvej  ;132;Villa;273;1933;2900;Hellerup;24-10-11;Alm. Salg;3700000
Bernstorffsvej  ;13;Villa;156;1915;2900;Hellerup;08-05-15;Alm. Salg;4400000
Bernstorffsvej  ;129;Lejlighed;118;1916;2900;Hellerup;22-05-13;Alm. Salg;1975000
Bernstorffsvej  ;129;Lejlighed;119;1916;2900;Hellerup;25-10-13;Alm. Salg;2430000
Bernstorffsvej  ;127;Lejlighed;74;1916;2900;Hellerup;07-10-11;Alm. Salg;1995000
Bernstorffsvej  ;127;Lejlighed;66;1916;2900;Hellerup;10-07-14;Alm. Salg;1500000
Bernstorffsvej  ;122;Villa;230;1932;2900;Hellerup;17-08-15;Fam. Salg;1381250
Bernstorffsvej  ;116;Villa;241;1936;2900;Hellerup;10-11-14;Alm. Salg;7300000
Bernstorffsvej  ;106;Lejlighed;150;1909;2900;Hellerup;21-03-12;Alm. Salg;4150000
Bernstorffsvej  ;102;Lejlighed;109;1902;2900;Hellerup;17-11-11;Alm. Salg;3000000
Bernstorffsvej  ;100;Lejlighed;110;1938;2900;Hellerup;21-02-11;Auktion;2250000
Bernstorffsvej  ;100;Lejlighed;140;1938;2900;Hellerup;06-08-13;Alm. Salg;2900000
Bernstorffsvej  ;100;Lejlighed;136;1938;2900;Hellerup;08-09-14;Alm. Salg;1625000
Bengtasvej  ;4B;Villa;155;1967;2900;Hellerup;20-03-12;Alm. Salg;7100000
Bengtasvej  ;3;Villa;262;1897;2900;Hellerup;26-08-14;Alm. Salg;15900000
Bengtasvej  ;14;Lejlighed;108;1903;2900;Hellerup;02-12-11;Alm. Salg;5500000
Bøgevej  ;6;Villa;279;1929;2900;Hellerup;15-07-13;Alm. Salg;10750000
Bøgevej  ;3;Villa;276;1932;2900;Hellerup;22-08-12;Alm. Salg;9000000
Bøgevej  ;2B;Lejlighed;158;1916;2900;Hellerup;08-05-15;Alm. Salg;8050000
Bøgevej  ;2B;Lejlighed;183;1916;2900;Hellerup;14-11-14;Alm. Salg;8250000
Bøgevej  ;2B;Lejlighed;118;1916;2900;Hellerup;28-08-14;Alm. Salg;5000000
Bøgevej  ;2B;Lejlighed;179;1916;2900;Hellerup;26-08-15;Alm. Salg;8000000
Bøgevej  ;2B;Lejlighed;158;1916;2900;Hellerup;12-01-15;Alm. Salg;8000000
Bøgevej  ;2A;Lejlighed;184;1916;2900;Hellerup;21-08-15;Alm. Salg;8000000
Bøgevej  ;2A;Lejlighed;166;1916;2900;Hellerup;27-04-15;Alm. Salg;8250000
Bøgevej  ;2A;Lejlighed;159;1916;2900;Hellerup;06-08-15;Alm. Salg;7800000
Bøgevej  ;1B;Rækkehus;87;1977;2900;Hellerup;11-08-14;Alm. Salg;4700000
Bøgevej  ;17;Villa;318;1918;2900;Hellerup;06-09-12;Alm. Salg;7300000
Bøgevej  ;12;Villa;146;1967;2900;Hellerup;30-04-15;Alm. Salg;7600000
Bøgehøj  ;54;Villa;137;1933;2900;Hellerup;20-11-14;Alm. Salg;6500000
Bøgehøj  ;49;Villa;131;1962;2900;Hellerup;13-06-12;Alm. Salg;3700000
Bøgehøj  ;44;Villa;126;1929;2900;Hellerup;12-09-12;Alm. Salg;5350000
Bøgehøj  ;41;Villa;110;1941;2900;Hellerup;01-10-15;Alm. Salg;4250000
Bøgehøj  ;40;Villa;117;1965;2900;Hellerup;26-06-13;Alm. Salg;3820000
Bøgehøj  ;34;Villa;163;1941;2900;Hellerup;30-09-15;Alm. Salg;6450000
Bøgehøj  ;33;Villa;149;1935;2900;Hellerup;29-04-12;Alm. Salg;5935000
Bøgehøj  ;32;Villa;125;1934;2900;Hellerup;05-03-13;Alm. Salg;4900000
Bøgehøj  ;31;Villa;175;1953;2900;Hellerup;16-03-11;Alm. Salg;5800000
Bøgehøj  ;29;Villa;171;1948;2900;Hellerup;04-07-11;Alm. Salg;3875000
Bøgehøj  ;16;Villa;107;1922;2900;Hellerup;15-08-14;Alm. Salg;4350000
Bøgehøj  ;14;Villa;136;1932;2900;Hellerup;08-06-13;Fam. Salg;505701
Bøgehøj  ;13;Villa;139;1936;2900;Hellerup;30-05-11;Alm. Salg;4785000
Baunegårdsvej  ;75A;Lejlighed;253;1893;2900;Hellerup;03-12-12;Alm. Salg;7000000
Baunegårdsvej  ;72;Villa;310;1916;2900;Hellerup;18-12-13;Alm. Salg;7150000
Baunegårdsvej  ;61;Villa;260;1933;2900;Hellerup;15-03-13;Fam. Salg;3625000
Baunegårdsvej  ;57;Villa;321;1934;2900;Hellerup;27-06-12;Alm. Salg;9000000
Baunegårdsvej  ;52A;Rækkehus;121;1978;2900;Hellerup;19-11-13;Alm. Salg;3800000
Baunegårdsvej  ;50E;Rækkehus;103;1977;2900;Hellerup;29-04-13;Alm. Salg;3500000
Birkehøj  ;7;Lejlighed;115;1922;2900;Hellerup;21-02-12;Alm. Salg;2300000
Birkehøj  ;7;Lejlighed;115;1922;2900;Hellerup;21-09-10;Alm. Salg;2325000
Birkehøj  ;4;Villa;177;2015;2900;Hellerup;11-07-14;Alm. Salg;2500000
Birkehøj  ;17;Villa;148;1962;2900;Hellerup;26-09-11;Fam. Salg;1850000
Birkehøj  ;15;Villa;120;1935;2900;Hellerup;13-12-13;Fam. Salg;3050000
Blidahpark  ;24;Lejlighed;61;1934;2900;Hellerup;03-10-14;Alm. Salg;2125000
Blidahpark  ;23;Lejlighed;51;1933;2900;Hellerup;19-01-14;Alm. Salg;1200000
Blidahpark  ;23;Lejlighed;57;1933;2900;Hellerup;26-01-15;Alm. Salg;1900000
Blidahpark  ;23;Lejlighed;57;1933;2900;Hellerup;12-10-15;Fam. Salg;1020000
Blidahpark  ;23;Lejlighed;56;1933;2900;Hellerup;13-08-14;Alm. Salg;1568901
Blidahpark  ;22;Lejlighed;61;1934;2900;Hellerup;25-06-15;Alm. Salg;1970000
Blidahpark  ;22;Lejlighed;61;1934;2900;Hellerup;15-01-15;Alm. Salg;2195000
Blidahpark  ;21;Lejlighed;120;1934;2900;Hellerup;29-08-14;Alm. Salg;4250000
Blidahpark  ;21;Lejlighed;123;1934;2900;Hellerup;06-03-15;Alm. Salg;4650000
Blidahpark  ;2;Lejlighed;100;1934;2900;Hellerup;07-03-13;Alm. Salg;3230000
Blidahpark  ;2;Lejlighed;104;1934;2900;Hellerup;01-11-12;Alm. Salg;2850000
Blidahpark  ;19;Lejlighed;143;1934;2900;Hellerup;01-04-15;Alm. Salg;5750000
Blidahpark  ;19;Lejlighed;120;1934;2900;Hellerup;01-07-14;Alm. Salg;4200000
Blidahpark  ;18;Lejlighed;61;1934;2900;Hellerup;09-05-11;Alm. Salg;1210000
Blidahpark  ;18;Lejlighed;64;1934;2900;Hellerup;08-04-12;Alm. Salg;1450000
Blidahpark  ;18;Lejlighed;61;1934;2900;Hellerup;29-10-10;Alm. Salg;1325000
Blidahpark  ;18;Lejlighed;61;1934;2900;Hellerup;04-03-14;Alm. Salg;1950000
Blidahpark  ;17;Lejlighed;78;1934;2900;Hellerup;03-09-15;Alm. Salg;3025000
Blidahpark  ;17;Lejlighed;82;1934;2900;Hellerup;30-11-12;Alm. Salg;2350000
Blidahpark  ;16;Lejlighed;61;1934;2900;Hellerup;26-05-11;Alm. Salg;1450000
Blidahpark  ;15;Lejlighed;78;1934;2900;Hellerup;16-02-14;Alm. Salg;2450000
Blidahpark  ;15;Lejlighed;156;1934;2900;Hellerup;12-07-10;Alm. Salg;2000000
Blidahpark  ;15;Lejlighed;78;1934;2900;Hellerup;13-03-13;Alm. Salg;2185000
Blidahpark  ;14;Lejlighed;61;1934;2900;Hellerup;31-10-13;Alm. Salg;1995000
Blidahpark  ;13;Lejlighed;111;1934;2900;Hellerup;25-08-13;Alm. Salg;3375000
Blidahpark  ;13;Lejlighed;111;1934;2900;Hellerup;03-11-10;Alm. Salg;3395000
Blidahpark  ;13;Lejlighed;108;1934;2900;Hellerup;18-11-10;Alm. Salg;3400000
Blidahpark  ;12;Lejlighed;69;1934;2900;Hellerup;23-04-12;Alm. Salg;2350000
Blidahpark  ;12;Lejlighed;61;1934;2900;Hellerup;25-09-13;Fam. Salg;1147500
Blidahpark  ;12;Lejlighed;69;1934;2900;Hellerup;29-06-10;Alm. Salg;1868000
Blidahpark  ;11;Lejlighed;82;1933;2900;Hellerup;21-02-14;Alm. Salg;2545000
Blidahpark  ;11;Lejlighed;76;1933;2900;Hellerup;03-05-15;Alm. Salg;3050000
Blidahpark  ;10;Lejlighed;124;1934;2900;Hellerup;29-10-14;Alm. Salg;4750000
Blidahpark  ;10;Lejlighed;124;1934;2900;Hellerup;16-06-14;Alm. Salg;4100000
Blidahpark  ;10;Lejlighed;140;1934;2900;Hellerup;19-11-10;Alm. Salg;4000000
Blidahpark  ;1;Lejlighed;144;1934;2900;Hellerup;26-07-11;Alm. Salg;3725000
Bjergtoften  ;5;Villa;190;1933;2900;Hellerup;31-01-11;Alm. Salg;7300000
Bakkedal  ;8;Villa;143;1933;2900;Hellerup;19-03-12;Alm. Salg;5100000
Bakkedal  ;28;Lejlighed;124;1934;2900;Hellerup;27-11-13;Andet;3700000
Bakkedal  ;20;Villa;135;1933;2900;Hellerup;12-06-13;Alm. Salg;4500000
Bakkedal  ;2;Villa;205;1932;2900;Hellerup;23-06-14;Alm. Salg;7100000
Bakkedal  ;13;Villa;176;1936;2900;Hellerup;26-11-14;Alm. Salg;6280000
Annasvej  ;9;Lejlighed;152;1903;2900;Hellerup;03-05-10;Alm. Salg;1700000
Annasvej  ;9;Lejlighed;166;1903;2900;Hellerup;03-05-10;Alm. Salg;6000000
Annasvej  ;8;Lejlighed;173;1905;2900;Hellerup;16-07-14;Alm. Salg;7900000
Annasvej  ;32;Villa;338;1898;2900;Hellerup;13-02-12;Alm. Salg;35900000
Annasvej  ;30;Villa;375;1897;2900;Hellerup;13-09-13;Alm. Salg;15000000
Annasvej  ;3;Villa;125;1899;2900;Hellerup;09-11-14;Alm. Salg;7000000
Annasvej  ;24;Lejlighed;115;1897;2900;Hellerup;03-04-12;Alm. Salg;5137000
Bekkasinvej  ;6;Villa;205;1918;2900;Hellerup;16-02-10;Alm. Salg;6675000
Bekkasinvej  ;5;Villa;246;1938;2900;Hellerup;26-03-14;Alm. Salg;11000000
Bekkasinvej  ;4;Villa;198;1921;2900;Hellerup;09-10-11;Alm. Salg;7600000
Aurehøjvej  ;6;Rækkehus;134;1939;2900;Hellerup;13-01-10;Alm. Salg;5350000
Aurehøjvej  ;30;Villa;248;1896;2900;Hellerup;05-07-13;Alm. Salg;11000000
Aurehøjvej  ;28;Villa;256;1896;2900;Hellerup;19-11-12;Alm. Salg;8500000
Aurehøjvej  ;26C;Lejlighed;126;1896;2900;Hellerup;10-04-15;Alm. Salg;4200000
Aurehøjvej  ;22C;Rækkehus;130;1948;2900;Hellerup;29-06-10;Alm. Salg;5700000
Aurehøjvej  ;22B;Rækkehus;117;1947;2900;Hellerup;20-05-13;Alm. Salg;6300000
Aurehøjvej  ;22A;Rækkehus;117;1947;2900;Hellerup;05-10-14;Alm. Salg;6500000
Aurehøjvej  ;20D;Rækkehus;122;1948;2900;Hellerup;14-04-15;Alm. Salg;7100000
Aurehøjvej  ;20C;Rækkehus;122;1948;2900;Hellerup;30-11-10;Alm. Salg;6400000
Aurehøjvej  ;20A;Rækkehus;127;1948;2900;Hellerup;17-11-14;Alm. Salg;6700000
Aurehøjvej  ;19;Villa;324;1887;2900;Hellerup;01-05-12;Alm. Salg;10400000
Aurehøjvej  ;18;Villa;179;1940;2900;Hellerup;01-07-11;Alm. Salg;8750000
Aurehøjvej  ;17B;Lejlighed;193;1914;2900;Hellerup;22-01-13;Alm. Salg;133333
Aurehøjvej  ;17B;Lejlighed;100;1914;2900;Hellerup;22-01-13;Alm. Salg;133333
Aurehøjvej  ;17B;Lejlighed;144;1914;2900;Hellerup;22-01-13;Alm. Salg;133333
Aurehøjvej  ;11;Villa;274;1940;2900;Hellerup;06-02-12;Alm. Salg;9850000
Aurehøjvej  ;10;Villa;256;1942;2900;Hellerup;12-12-14;Alm. Salg;9850000
A N Hansens Alle  ;8;Villa;241;1906;2900;Hellerup;31-01-12;Alm. Salg;13750000
A N Hansens Alle  ;6B;Villa;147;1962;2900;Hellerup;07-10-10;Alm. Salg;7050000
A N Hansens Alle  ;5;Villa;305;1899;2900;Hellerup;07-01-13;Alm. Salg;19000000
A N Hansens Alle  ;34B;Lejlighed;181;1911;2900;Hellerup;20-10-14;Alm. Salg;8500000
A N Hansens Alle  ;34A;Lejlighed;269;1911;2900;Hellerup;04-06-13;Alm. Salg;8500000
A N Hansens Alle  ;32;Villa;207;1995;2900;Hellerup;01-07-10;Alm. Salg;17000000
A N Hansens Alle  ;31B;Villa;186;2000;2900;Hellerup;19-12-13;Alm. Salg;11000000
A N Hansens Alle  ;29;Villa;179;1905;2900;Hellerup;03-10-10;Alm. Salg;9600000
A N Hansens Alle  ;28;Lejlighed;128;1902;2900;Hellerup;30-04-12;Alm. Salg;5850000
A N Hansens Alle  ;25;Villa;248;1907;2900;Hellerup;19-04-11;Alm. Salg;11100000
A N Hansens Alle  ;19;Villa;195;1902;2900;Hellerup;16-09-10;Alm. Salg;11150000
A N Hansens Alle  ;18;Lejlighed;153;1906;2900;Hellerup;12-02-12;Alm. Salg;5550000
A N Hansens Alle  ;16;Villa;198;1904;2900;Hellerup;18-12-14;Alm. Salg;16000000
A N Hansens Alle  ;15;Lejlighed;146;1902;2900;Hellerup;01-08-11;Alm. Salg;6665000
A N Hansens Alle  ;15;Lejlighed;145;1902;2900;Hellerup;05-01-11;Alm. Salg;3075000
A N Hansens Alle  ;11;Villa;202;1901;2900;Hellerup;13-09-10;Alm. Salg;13650000
Zeuthens Alle  ;9;Villa;234;1918;2900;Hellerup;16-03-12;Alm. Salg;9725000
Zeuthens Alle  ;8;Villa;178;1900;2900;Hellerup;16-02-12;Alm. Salg;4100000
Zeuthens Alle  ;5;Villa;164;1904;2900;Hellerup;02-03-10;Alm. Salg;4500000
Zeuthens Alle  ;3;Villa;180;1902;2900;Hellerup;16-10-12;Alm. Salg;5700000
Zeuthens Alle  ;2;Villa;215;1897;2900;Hellerup;12-09-12;Alm. Salg;5127000
Barsehøj  ;23;Villa;95;1934;2900;Hellerup;14-04-15;Alm. Salg;5000000
Barsehøj  ;19;Villa;182;1934;2900;Hellerup;13-12-13;Alm. Salg;6233750
Barsehøj  ;15;Villa;270;1934;2900;Hellerup;03-09-13;Alm. Salg;7800000
Barsehøj  ;11;Villa;130;1939;2900;Hellerup;01-10-13;Fam. Salg;4200000
Baldrianvej  ;8;Villa;115;1993;2900;Hellerup;17-05-10;Alm. Salg;3900000
Baldrianvej  ;5;Villa;107;1930;2900;Hellerup;26-09-11;Alm. Salg;2750000
Baldrianvej  ;31;Villa;136;1960;2900;Hellerup;20-07-12;Alm. Salg;3800000
Baldrianvej  ;23;Villa;210;1932;2900;Hellerup;16-08-10;Alm. Salg;2265000
Baldrianvej  ;22;Villa;148;1933;2900;Hellerup;19-04-13;Alm. Salg;4400000
Baldrianvej  ;21;Villa;121;1937;2900;Hellerup;15-10-12;Alm. Salg;4075000
Baldrianvej  ;20;Villa;110;1937;2900;Hellerup;19-03-13;Alm. Salg;4250000
Baldrianvej  ;16;Villa;135;1971;2900;Hellerup;30-04-14;Alm. Salg;3750000
Baldrianvej  ;15;Villa;118;1929;2900;Hellerup;05-05-11;Alm. Salg;4250000
Baldrianvej  ;14;Villa;80;1939;2900;Hellerup;04-05-15;Alm. Salg;3355000
Baldrianvej  ;13;Villa;146;1928;2900;Hellerup;22-10-13;Alm. Salg;4300000
Ammentorpsvej  ;9;Villa;210;1935;2900;Hellerup;01-02-11;Alm. Salg;8100000
Ammentorpsvej  ;7;Villa;174;1936;2900;Hellerup;03-12-12;Alm. Salg;6660000
Alrunevej  ;9;Villa;80;1934;2900;Hellerup;03-04-11;Alm. Salg;2900000
Alrunevej  ;6;Villa;119;1935;2900;Hellerup;26-08-13;Alm. Salg;4225000
Alrunevej  ;31;Villa;122;1986;2900;Hellerup;18-07-10;Alm. Salg;4275000
Alrunevej  ;2A;Villa;114;1955;2900;Hellerup;26-01-11;Alm. Salg;2550000
Alrunevej  ;23;Villa;132;1929;2900;Hellerup;11-05-10;Alm. Salg;2750000
Alrunevej  ;20;Villa;124;1931;2900;Hellerup;01-05-12;Fam. Salg;2000000
Alrunevej  ;13;Villa;120;1947;2900;Hellerup;29-09-10;Alm. Salg;4625000
Almevej  ;8;Villa;260;1908;2900;Hellerup;27-03-13;Alm. Salg;10000000
Almevej  ;7A;Villa;206;1934;2900;Hellerup;22-09-14;Alm. Salg;8600000
Almevej  ;5B;Rækkehus;132;1981;2900;Hellerup;25-02-11;Alm. Salg;5650000
Almevej  ;4;Villa;215;1893;2900;Hellerup;29-05-13;Alm. Salg;10750000
Almevej  ;2B;Villa;166;1899;2900;Hellerup;07-02-11;Fam. Salg;3862500
Almevej  ;19;Villa;304;1924;2900;Hellerup;05-02-15;Alm. Salg;13750000
Almevej  ;11;Villa;207;2011;2900;Hellerup;08-03-10;Alm. Salg;5700000
Ahlmanns Alle  ;5;Lejlighed;165;1903;2900;Hellerup;23-06-11;Alm. Salg;5400000
Ahlmanns Alle  ;5;Lejlighed;165;1903;2900;Hellerup;04-10-12;Alm. Salg;5450000
Ahlmanns Alle  ;5;Lejlighed;165;1903;2900;Hellerup;23-02-12;Alm. Salg;6000000
Ahlmanns Alle  ;36;Villa;244;1905;2900;Hellerup;15-02-13;Alm. Salg;12250000
Ahlmanns Alle  ;27;Lejlighed;151;1904;2900;Hellerup;21-01-15;Fam. Salg;3500000
Ahlmanns Alle  ;25;Villa;219;1903;2900;Hellerup;12-07-13;Alm. Salg;9500000
Ahlmanns Alle  ;24;Villa;241;1900;2900;Hellerup;28-09-11;Auktion;6800000
Ahlmanns Alle  ;19;Villa;287;1901;2900;Hellerup;12-09-12;Alm. Salg;5500000
Ahlmanns Alle  ;18;Villa;221;1900;2900;Hellerup;10-10-11;Fam. Salg;6559000
Ahlmanns Alle  ;16;Villa;237;1902;2900;Hellerup;11-06-14;Alm. Salg;13125000
Ahlmanns Alle  ;13;Lejlighed;136;1902;2900;Hellerup;18-12-13;Alm. Salg;5600000
Agavevej  ;5;Rækkehus;128;1936;2900;Hellerup;18-10-13;Alm. Salg;7900000
Wiehesvej  ;13;Villa;163;1900;2900;Hellerup;22-06-15;Alm. Salg;8700000
Wiehesvej  ;10;Villa;128;1915;2900;Hellerup;10-06-10;Alm. Salg;9100000
Vinrankevej  ;9;Villa;182;1963;2900;Hellerup;17-09-13;Alm. Salg;7000000
Vinrankevej  ;5;Villa;202;2007;2900;Hellerup;29-08-12;Alm. Salg;13500000
Vinrankevej  ;3;Villa;202;2011;2900;Hellerup;09-07-10;Alm. Salg;4000000
